age 1955 1956 1957 1958 1959 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002
3.300000e+01 1.480523e-03 1.528292e-03 1.670937e-03 1.341587e-03 1.168975e-03 1.507251e-03 1.576326e-03 1.610037e-03 1.435813e-03 1.208146e-03 1.186839e-03 1.407955e-03 1.501297e-03 1.758143e-03 1.518586e-03 1.336785e-03 1.371658e-03 1.612301e-03 1.367054e-03 1.579931e-03 1.546990e-03 1.373020e-03 1.100657e-03 1.343307e-03 1.500807e-03 1.220487e-03 1.392838e-03 1.201395e-03 9.786831e-04 1.225217e-03 1.089580e-03 1.302431e-03 1.068572e-03 1.398360e-03 1.288136e-03 1.059217e-03 1.175621e-03 1.180817e-03 9.772042e-04 1.008444e-03 8.005470e-04 9.891838e-04 8.816433e-04 9.566743e-04 7.669045e-04 7.125407e-04 9.589708e-04 6.597653e-04
3.400000e+01 1.760731e-03 1.428231e-03 1.399091e-03 1.520518e-03 1.458034e-03 1.522486e-03 1.571397e-03 1.282725e-03 1.318957e-03 1.696796e-03 1.721096e-03 1.357387e-03 1.771654e-03 1.708623e-03 1.648451e-03 1.488193e-03 1.833973e-03 1.624111e-03 1.328337e-03 1.969935e-03 1.391224e-03 1.493005e-03 1.587847e-03 1.732136e-03 1.500545e-03 1.532664e-03 1.125445e-03 1.498171e-03 1.043473e-03 1.196099e-03 1.338752e-03 1.492362e-03 1.304173e-03 1.432808e-03 1.152986e-03 1.229847e-03 1.103317e-03 1.121639e-03 1.278579e-03 1.106566e-03 1.120353e-03 1.017752e-03 9.736308e-04 1.036686e-03 9.132288e-04 8.536374e-04 8.414578e-04 6.621640e-04
3.500000e+01 1.916076e-03 1.601294e-03 1.834613e-03 1.305675e-03 1.762033e-03 1.557513e-03 1.330906e-03 1.531362e-03 1.326483e-03 1.528956e-03 1.759187e-03 1.626364e-03 1.766207e-03 1.796276e-03 1.484289e-03 1.595757e-03 1.546504e-03 1.778154e-03 1.637306e-03 1.755086e-03 1.228313e-03 1.644387e-03 1.882961e-03 1.964379e-03 1.870936e-03 1.828128e-03 1.396727e-03 1.650072e-03 1.589205e-03 1.385777e-03 1.182451e-03 1.261115e-03 1.275960e-03 1.704061e-03 1.329964e-03 1.078915e-03 1.410153e-03 1.379401e-03 1.304348e-03 1.039954e-03 1.031820e-03 9.348336e-04 1.519503e-03 1.006444e-03 8.671012e-04 9.132685e-04 7.365791e-04 6.802623e-04
3.600000e+01 1.630195e-03 1.647383e-03 1.411399e-03 1.835361e-03 1.581551e-03 1.711373e-03 1.561024e-03 1.684722e-03 1.552890e-03 1.832119e-03 1.778391e-03 1.796576e-03 1.557666e-03 1.942680e-03 1.671211e-03 1.682086e-03 2.057475e-03 1.638807e-03 1.706230e-03 1.356201e-03 2.096478e-03 2.015239e-03 1.530859e-03 1.793009e-03 1.819970e-03 1.723669e-03 1.406350e-03 1.641107e-03 1.556376e-03 1.593764e-03 1.373200e-03 1.552509e-03 1.438596e-03 1.426534e-03 1.417896e-03 1.273949e-03 1.262109e-03 1.272329e-03 1.509682e-03 1.251126e-03 9.818279e-04 1.067200e-03 1.140697e-03 1.154039e-03 1.266851e-03 9.290514e-04 1.099394e-03 8.648150e-04
3.700000e+01 1.785949e-03 1.649753e-03 1.992986e-03 1.506573e-03 1.327276e-03 1.749153e-03 1.901282e-03 1.428241e-03 1.783894e-03 1.942343e-03 1.557141e-03 1.730392e-03 1.814882e-03 2.051545e-03 1.859387e-03 1.775070e-03 1.880807e-03 1.839101e-03 1.825379e-03 1.610029e-03 1.902333e-03 1.760704e-03 2.170948e-03 1.725810e-03 1.964382e-03 1.774448e-03 1.803550e-03 1.750715e-03 1.404554e-03 1.532632e-03 1.322098e-03 1.612092e-03 1.247920e-03 1.406335e-03 1.541374e-03 1.346992e-03 1.551411e-03 1.327931e-03 1.473050e-03 1.439932e-03 1.343395e-03 1.235042e-03 1.069144e-03 1.039714e-03 9.215046e-04 9.429668e-04 9.901296e-04 9.096816e-04
3.800000e+01 2.134935e-03 2.162020e-03 1.920418e-03 2.088483e-03 1.602818e-03 1.670132e-03 1.975737e-03 1.829485e-03 1.855252e-03 1.962901e-03 2.248247e-03 2.119711e-03 1.979744e-03 2.119973e-03 2.161491e-03 1.723198e-03 2.051775e-03 1.931467e-03 2.031740e-03 2.057613e-03 2.343935e-03 2.217202e-03 1.903045e-03 1.942569e-03 2.194899e-03 1.949643e-03 1.813027e-03 1.990791e-03 1.385596e-03 1.635032e-03 1.876066e-03 1.788467e-03 1.660489e-03 1.771384e-03 1.691103e-03 1.886383e-03 1.410507e-03 1.368914e-03 1.650670e-03 1.937434e-03 1.270752e-03 1.511477e-03 1.271881e-03 1.271903e-03 1.245457e-03 1.223867e-03 1.233406e-03 9.418813e-04
3.900000e+01 2.166065e-03 2.288070e-03 2.051070e-03 2.303219e-03 2.072022e-03 1.670139e-03 1.624126e-03 1.866016e-03 1.925306e-03 1.916154e-03 2.412806e-03 1.982059e-03 2.286170e-03 2.130415e-03 1.909142e-03 1.812483e-03 2.217054e-03 1.883115e-03 2.172670e-03 2.155515e-03 2.394095e-03 2.110568e-03 2.534403e-03 1.744781e-03 2.120564e-03 1.810113e-03 2.102443e-03 1.801147e-03 1.570026e-03 1.846656e-03 1.694988e-03 1.866735e-03 1.705713e-03 1.543301e-03 1.986143e-03 1.257721e-03 1.534356e-03 1.609825e-03 1.205118e-03 1.664996e-03 1.481827e-03 1.290491e-03 1.298788e-03 1.274056e-03 1.407059e-03 1.024993e-03 1.456603e-03 1.248541e-03
4.000000e+01 2.026361e-03 2.301912e-03 2.100880e-03 1.752171e-03 1.884688e-03 2.767368e-03 1.837560e-03 1.935661e-03 2.036094e-03 2.358844e-03 2.226654e-03 2.254814e-03 2.390487e-03 2.165594e-03 2.448467e-03 2.314815e-03 2.273838e-03 2.441470e-03 2.488329e-03 2.643374e-03 2.637922e-03 2.532658e-03 2.178367e-03 2.349930e-03 2.229632e-03 2.472379e-03 2.147599e-03 2.090957e-03 2.466479e-03 2.016838e-03 2.094541e-03 1.868812e-03 1.870200e-03 1.883184e-03 1.883491e-03 1.661794e-03 1.859415e-03 1.551552e-03 1.677518e-03 1.943859e-03 1.659049e-03 1.468625e-03 1.359207e-03 1.417966e-03 1.461252e-03 1.141629e-03 1.280738e-03 1.372178e-03
4.100000e+01 2.418511e-03 2.319677e-03 2.380590e-03 2.273459e-03 1.962523e-03 2.100193e-03 2.622647e-03 2.336897e-03 2.110646e-03 2.095192e-03 2.322532e-03 2.457763e-03 2.647318e-03 1.987013e-03 2.361375e-03 2.611130e-03 2.828213e-03 2.515723e-03 2.522372e-03 2.657866e-03 2.902423e-03 2.417497e-03 2.825487e-03 2.224718e-03 2.691450e-03 2.156302e-03 2.537285e-03 2.370690e-03 2.227630e-03 2.042646e-03 2.036223e-03 2.113223e-03 1.644854e-03 2.229017e-03 2.000029e-03 1.896718e-03 1.814296e-03 1.701925e-03 1.803878e-03 1.908967e-03 1.808289e-03 1.408427e-03 1.689020e-03 1.214289e-03 1.520061e-03 1.447154e-03 1.526077e-03 1.294851e-03
4.200000e+01 2.465474e-03 2.764028e-03 2.286613e-03 2.516251e-03 2.371917e-03 2.345553e-03 2.129513e-03 2.588722e-03 1.957481e-03 2.320385e-03 2.245190e-03 2.097575e-03 3.058578e-03 2.339112e-03 2.809565e-03 2.738053e-03 3.190558e-03 2.426606e-03 2.702819e-03 2.929903e-03 2.690025e-03 2.907580e-03 3.267526e-03 3.031924e-03 2.791422e-03 3.076729e-03 2.830456e-03 2.583528e-03 2.497345e-03 2.665365e-03 2.446331e-03 2.134455e-03 2.060786e-03 2.262281e-03 2.044522e-03 1.984098e-03 1.926440e-03 1.862914e-03 2.133894e-03 2.056891e-03 2.168336e-03 1.895000e-03 1.667149e-03 1.643275e-03 1.937253e-03 1.221676e-03 1.531342e-03 1.609361e-03
4.300000e+01 2.696881e-03 2.612040e-03 2.697565e-03 2.692110e-03 2.388140e-03 2.510651e-03 2.392390e-03 2.963795e-03 2.865718e-03 2.651156e-03 2.699403e-03 2.950345e-03 3.184534e-03 3.186075e-03 2.777067e-03 2.623166e-03 3.028901e-03 2.867969e-03 3.506250e-03 2.781371e-03 3.159453e-03 3.004340e-03 3.764695e-03 3.321726e-03 2.683363e-03 3.039646e-03 2.413158e-03 2.659359e-03 2.573350e-03 2.643989e-03 2.466811e-03 2.385082e-03 2.386745e-03 2.280996e-03 2.436019e-03 2.485750e-03 2.174770e-03 2.284460e-03 2.067582e-03 2.023163e-03 2.272158e-03 1.993720e-03 1.717844e-03 1.960851e-03 1.813450e-03 1.645386e-03 1.589745e-03 1.582811e-03
4.400000e+01 3.093287e-03 3.608799e-03 3.440984e-03 2.917724e-03 2.772066e-03 3.329188e-03 2.673644e-03 3.022469e-03 2.585185e-03 3.104566e-03 2.639372e-03 3.200716e-03 2.733561e-03 2.387263e-03 3.020383e-03 3.189290e-03 3.357216e-03 3.632294e-03 3.030048e-03 3.416557e-03 3.201800e-03 3.231876e-03 3.388924e-03 3.797351e-03 3.267222e-03 3.115474e-03 3.158697e-03 2.865694e-03 2.707379e-03 2.815469e-03 2.473925e-03 2.774318e-03 2.624277e-03 2.760471e-03 2.283468e-03 2.322514e-03 2.631842e-03 2.208151e-03 2.067652e-03 2.099478e-03 1.988641e-03 2.111826e-03 2.181661e-03 1.673626e-03 1.844924e-03 2.152490e-03 1.924754e-03 1.840357e-03
4.500000e+01 3.322378e-03 3.514747e-03 3.511262e-03 2.875164e-03 3.358934e-03 3.148707e-03 3.056399e-03 3.290984e-03 3.543870e-03 3.602586e-03 3.595375e-03 2.835097e-03 3.102325e-03 3.428295e-03 3.503683e-03 3.660864e-03 3.172476e-03 3.721600e-03 3.397821e-03 3.129560e-03 4.107363e-03 3.471243e-03 3.375003e-03 3.554185e-03 3.487723e-03 3.827001e-03 3.487221e-03 3.649635e-03 2.771737e-03 2.798374e-03 2.902871e-03 3.113226e-03 2.765309e-03 2.580775e-03 3.163092e-03 2.747173e-03 2.985075e-03 2.609431e-03 2.507736e-03 2.501712e-03 2.437858e-03 2.216906e-03 2.100311e-03 2.153661e-03 2.108059e-03 2.053950e-03 1.851447e-03 1.992852e-03
4.600000e+01 3.494952e-03 4.114932e-03 3.904760e-03 3.283294e-03 3.727513e-03 3.100436e-03 3.406146e-03 3.333526e-03 3.627500e-03 3.269974e-03 3.300975e-03 3.817463e-03 3.614477e-03 3.869274e-03 3.945695e-03 3.283948e-03 3.297111e-03 4.288453e-03 3.786938e-03 4.286171e-03 3.733718e-03 4.166759e-03 4.567203e-03 3.498607e-03 3.767830e-03 4.012785e-03 3.798319e-03 3.481878e-03 3.707279e-03 3.144116e-03 3.358316e-03 3.970828e-03 3.325435e-03 3.452855e-03 2.836094e-03 2.965755e-03 2.996873e-03 2.878485e-03 2.633207e-03 2.542174e-03 2.265951e-03 2.276000e-03 2.319184e-03 2.474956e-03 2.042969e-03 2.030558e-03 2.603230e-03 1.902741e-03
4.700000e+01 3.877221e-03 4.038084e-03 3.826599e-03 3.316024e-03 3.729365e-03 3.829687e-03 3.592573e-03 4.081784e-03 3.229050e-03 3.793057e-03 3.678936e-03 3.739086e-03 4.818572e-03 4.132968e-03 4.007634e-03 4.103198e-03 4.795348e-03 4.071964e-03 4.195665e-03 4.344934e-03 4.563666e-03 4.359013e-03 4.318650e-03 3.907529e-03 4.424087e-03 4.704029e-03 4.196558e-03 3.818038e-03 3.631824e-03 3.899795e-03 3.819497e-03 3.453450e-03 3.554011e-03 3.573068e-03 3.081137e-03 3.391538e-03 3.776388e-03 3.078487e-03 3.132760e-03 2.813082e-03 2.822948e-03 2.914145e-03 2.917941e-03 2.840955e-03 2.415663e-03 2.582636e-03 2.765054e-03 2.572855e-03
4.800000e+01 4.364610e-03 4.513598e-03 4.422394e-03 4.450450e-03 4.348303e-03 4.479366e-03 4.030574e-03 4.081332e-03 4.432938e-03 4.381798e-03 4.268552e-03 4.801137e-03 4.598153e-03 5.439142e-03 4.427660e-03 4.277666e-03 4.915388e-03 4.728985e-03 4.469912e-03 4.496942e-03 4.386606e-03 4.346797e-03 3.928854e-03 5.131623e-03 4.579517e-03 4.086306e-03 4.163744e-03 4.284974e-03 3.832492e-03 4.078378e-03 3.937530e-03 4.047014e-03 4.374291e-03 3.566546e-03 3.102482e-03 4.092432e-03 3.399987e-03 3.247813e-03 3.117579e-03 2.969207e-03 3.278262e-03 2.760392e-03 2.385811e-03 2.385109e-03 2.931701e-03 3.134265e-03 3.025108e-03 2.137002e-03
4.900000e+01 5.584331e-03 4.769878e-03 5.197684e-03 4.624105e-03 5.135160e-03 4.956948e-03 4.431969e-03 4.591084e-03 4.851772e-03 4.806883e-03 4.223269e-03 5.322958e-03 4.880307e-03 4.578104e-03 5.622395e-03 4.864988e-03 5.053497e-03 5.767817e-03 4.874412e-03 5.482326e-03 5.480717e-03 4.971159e-03 5.420698e-03 5.032659e-03 5.756102e-03 5.327346e-03 4.847911e-03 4.975577e-03 4.685282e-03 4.341296e-03 4.414456e-03 4.041211e-03 4.533875e-03 4.431835e-03 3.772985e-03 3.544679e-03 3.742601e-03 3.815441e-03 3.353506e-03 3.521796e-03 3.655299e-03 3.234134e-03 3.256268e-03 2.575224e-03 3.171330e-03 3.071551e-03 2.819389e-03 2.746281e-03
5.000000e+01 5.110733e-03 5.285305e-03 6.343568e-03 5.432905e-03 5.186975e-03 4.727101e-03 5.218067e-03 5.945325e-03 4.923223e-03 4.801899e-03 5.402364e-03 5.098055e-03 4.843887e-03 4.943202e-03 4.757845e-03 6.015898e-03 5.467970e-03 5.535896e-03 5.413414e-03 5.628230e-03 5.432620e-03 5.812663e-03 5.835756e-03 5.901753e-03 5.812577e-03 6.036262e-03 5.135811e-03 4.895295e-03 4.865458e-03 5.180978e-03 5.070635e-03 4.709504e-03 4.771567e-03 3.993662e-03 4.322976e-03 3.682545e-03 3.775859e-03 4.138169e-03 4.187931e-03 3.818048e-03 3.753886e-03 4.004602e-03 3.335518e-03 3.357350e-03 3.384606e-03 2.853604e-03 3.368694e-03 3.079855e-03
5.100000e+01 5.955293e-03 6.282183e-03 6.130331e-03 5.617978e-03 5.420734e-03 5.756857e-03 6.103243e-03 5.301635e-03 5.293767e-03 5.755158e-03 5.434580e-03 5.541315e-03 5.769797e-03 6.191406e-03 6.519032e-03 6.081323e-03 6.967676e-03 5.353760e-03 5.748241e-03 6.782964e-03 5.895657e-03 6.393351e-03 6.715086e-03 5.868768e-03 5.824353e-03 5.842259e-03 6.296831e-03 6.120223e-03 5.377079e-03 5.258445e-03 5.918007e-03 5.432720e-03 5.698071e-03 5.214628e-03 4.769060e-03 4.524509e-03 4.530396e-03 4.252832e-03 4.479735e-03 4.357298e-03 4.391399e-03 3.930170e-03 3.877784e-03 3.570070e-03 3.401310e-03 3.910750e-03 3.065218e-03 3.684945e-03
5.200000e+01 7.148918e-03 7.161180e-03 6.853853e-03 6.657352e-03 6.376468e-03 6.629192e-03 6.443665e-03 6.047683e-03 5.944370e-03 6.736023e-03 6.743774e-03 6.676391e-03 6.518361e-03 6.779260e-03 6.053340e-03 6.727159e-03 6.591299e-03 8.082336e-03 6.235489e-03 6.454931e-03 6.350550e-03 6.276232e-03 6.734074e-03 6.475731e-03 7.787234e-03 6.849014e-03 7.073367e-03 6.335294e-03 6.961232e-03 5.778359e-03 5.427502e-03 5.618652e-03 5.434912e-03 5.911262e-03 5.506979e-03 5.418633e-03 5.463223e-03 5.288991e-03 4.735404e-03 5.079279e-03 4.952609e-03 4.396124e-03 4.168823e-03 3.881268e-03 3.982307e-03 3.891866e-03 3.772322e-03 3.780540e-03
5.300000e+01 7.213823e-03 7.553450e-03 7.463971e-03 6.938367e-03 7.276486e-03 6.810961e-03 6.783969e-03 7.566949e-03 6.567871e-03 7.006142e-03 7.902758e-03 7.396945e-03 7.469707e-03 6.388984e-03 7.116944e-03 7.089958e-03 7.141592e-03 6.877275e-03 8.426290e-03 6.950129e-03 7.383233e-03 7.647480e-03 7.525558e-03 7.524728e-03 7.238330e-03 6.863565e-03 7.314271e-03 6.343980e-03 6.985504e-03 6.163085e-03 5.766215e-03 6.220551e-03 6.709790e-03 5.846272e-03 5.474793e-03 5.999233e-03 5.271713e-03 5.198577e-03 5.439710e-03 4.982206e-03 5.387910e-03 5.610555e-03 5.620201e-03 4.696720e-03 4.617950e-03 4.189347e-03 4.504640e-03 4.029120e-03
5.400000e+01 8.356174e-03 8.298214e-03 8.747421e-03 7.284237e-03 7.482551e-03 7.514571e-03 8.006245e-03 7.922466e-03 8.057090e-03 7.372654e-03 7.913424e-03 7.809242e-03 8.380568e-03 7.711400e-03 7.671359e-03 7.661459e-03 7.449788e-03 8.237461e-03 8.100610e-03 9.682832e-03 8.006324e-03 7.995257e-03 7.743622e-03 8.167362e-03 8.149295e-03 7.851505e-03 7.705424e-03 7.191842e-03 7.378280e-03 7.420511e-03 7.491997e-03 6.706581e-03 7.310864e-03 7.551476e-03 7.006139e-03 5.847680e-03 5.873815e-03 5.848211e-03 6.236259e-03 5.487607e-03 5.337353e-03 5.745783e-03 5.613126e-03 5.735224e-03 5.152022e-03 5.022818e-03 4.768957e-03 4.554228e-03
5.500000e+01 1.018688e-02 9.767818e-03 8.410355e-03 8.166537e-03 8.677073e-03 8.299369e-03 8.858660e-03 9.417031e-03 8.932285e-03 8.715481e-03 8.385390e-03 7.995888e-03 8.305172e-03 8.743169e-03 8.177458e-03 8.047552e-03 8.649234e-03 9.025054e-03 9.030247e-03 8.676125e-03 1.002915e-02 8.529327e-03 9.267975e-03 8.941731e-03 9.163212e-03 8.729050e-03 8.583064e-03 8.417435e-03 7.964463e-03 7.859990e-03 8.056115e-03 7.871493e-03 7.448224e-03 7.408627e-03 6.975207e-03 7.260934e-03 7.402881e-03 6.837295e-03 6.723621e-03 6.358320e-03 6.000325e-03 5.775375e-03 6.404983e-03 5.954654e-03 5.994743e-03 5.063862e-03 4.985713e-03 5.424928e-03
5.600000e+01 1.069864e-02 1.074804e-02 1.051034e-02 9.388738e-03 9.276843e-03 1.049074e-02 9.818989e-03 9.418189e-03 9.098866e-03 9.726577e-03 9.580185e-03 8.497672e-03 1.003793e-02 9.294718e-03 9.270693e-03 9.514474e-03 9.824480e-03 9.831290e-03 9.755999e-03 9.158581e-03 9.325593e-03 1.198809e-02 9.251342e-03 9.737472e-03 9.796339e-03 8.834843e-03 9.306085e-03 9.728364e-03 8.471786e-03 9.647101e-03 8.731566e-03 8.081846e-03 8.395608e-03 8.761216e-03 8.471167e-03 8.460195e-03 8.232658e-03 7.880724e-03 7.025761e-03 7.338181e-03 6.880048e-03 6.223259e-03 5.853739e-03 6.569602e-03 6.339061e-03 6.046437e-03 6.022914e-03 5.204127e-03
5.700000e+01 1.098142e-02 1.081995e-02 1.117007e-02 1.184217e-02 1.085237e-02 1.074866e-02 1.073047e-02 1.109006e-02 1.130570e-02 1.182304e-02 1.089083e-02 1.045556e-02 1.066041e-02 1.070987e-02 1.096661e-02 1.091578e-02 1.079583e-02 9.825841e-03 1.050824e-02 1.032337e-02 1.075575e-02 1.130987e-02 1.251167e-02 1.048818e-02 1.117133e-02 1.085389e-02 1.034929e-02 9.792844e-03 8.838438e-03 9.024951e-03 1.007361e-02 9.466008e-03 9.628060e-03 8.884134e-03 8.692975e-03 8.683206e-03 9.196599e-03 8.349295e-03 8.465482e-03 7.879474e-03 7.003053e-03 7.393239e-03 7.129023e-03 6.595731e-03 6.713542e-03 6.309869e-03 6.822454e-03 6.252846e-03
5.800000e+01 1.208176e-02 1.226443e-02 1.219453e-02 1.144159e-02 1.140755e-02 1.259531e-02 1.116385e-02 1.120090e-02 1.175165e-02 1.219880e-02 1.096578e-02 1.162696e-02 1.178642e-02 1.160106e-02 1.185616e-02 1.114856e-02 1.033602e-02 1.161038e-02 1.134066e-02 1.207605e-02 1.176349e-02 1.212047e-02 1.079877e-02 1.324948e-02 1.104365e-02 1.131935e-02 1.089466e-02 1.114604e-02 1.094097e-02 1.054327e-02 1.096697e-02 1.070516e-02 1.026051e-02 9.584968e-03 9.351928e-03 9.427883e-03 9.781773e-03 8.885440e-03 8.713734e-03 8.792159e-03 8.300974e-03 7.546658e-03 7.426332e-03 7.430315e-03 7.451005e-03 7.733349e-03 7.979381e-03 7.774428e-03
5.900000e+01 1.471124e-02 1.317104e-02 1.533588e-02 1.235025e-02 1.279355e-02 1.497516e-02 1.344227e-02 1.315078e-02 1.399773e-02 1.386352e-02 1.251474e-02 1.308188e-02 1.228283e-02 1.314050e-02 1.354481e-02 1.194053e-02 1.295593e-02 1.314479e-02 1.318655e-02 1.316660e-02 1.256323e-02 1.327922e-02 1.277463e-02 1.281888e-02 1.429026e-02 1.195873e-02 1.203660e-02 1.220111e-02 1.262767e-02 1.145495e-02 1.147929e-02 1.190396e-02 1.195849e-02 1.062110e-02 1.084427e-02 1.077632e-02 1.078842e-02 9.480977e-03 1.027415e-02 8.769738e-03 9.158571e-03 8.115969e-03 8.938319e-03 8.398962e-03 8.191754e-03 7.675162e-03 7.570419e-03 8.261673e-03
6.000000e+01 1.625432e-02 1.493682e-02 1.509023e-02 1.551654e-02 1.401414e-02 1.560898e-02 1.501174e-02 1.502805e-02 1.531798e-02 1.433988e-02 1.462425e-02 1.444275e-02 1.470744e-02 1.396823e-02 1.362741e-02 1.442942e-02 1.454916e-02 1.353573e-02 1.347015e-02 1.442828e-02 1.518808e-02 1.400791e-02 1.458009e-02 1.454553e-02 1.407966e-02 1.732631e-02 1.355527e-02 1.301208e-02 1.337917e-02 1.205374e-02 1.289751e-02 1.268573e-02 1.293457e-02 1.234161e-02 1.166480e-02 1.131847e-02 1.109384e-02 1.090874e-02 1.035405e-02 1.076747e-02 1.020434e-02 9.774528e-03 1.032340e-02 9.165882e-03 9.434792e-03 8.728469e-03 8.244145e-03 9.518023e-03
6.100000e+01 1.640784e-02 1.657350e-02 1.773468e-02 1.610272e-02 1.428831e-02 1.664310e-02 1.601609e-02 1.635126e-02 1.726356e-02 1.577046e-02 1.636829e-02 1.647756e-02 1.748095e-02 1.595081e-02 1.625639e-02 1.602893e-02 1.631334e-02 1.502876e-02 1.533867e-02 1.521783e-02 1.619491e-02 1.664883e-02 1.497218e-02 1.439726e-02 1.510135e-02 1.494263e-02 1.715852e-02 1.491295e-02 1.437065e-02 1.417263e-02 1.384948e-02 1.286962e-02 1.305199e-02 1.452052e-02 1.316072e-02 1.295636e-02 1.295235e-02 1.226964e-02 1.081600e-02 1.072180e-02 1.215416e-02 1.094131e-02 1.137033e-02 1.022969e-02 9.300707e-03 1.006830e-02 1.047176e-02 9.097899e-03
6.200000e+01 1.878621e-02 1.878218e-02 1.873984e-02 1.721410e-02 1.604750e-02 1.852775e-02 1.764903e-02 1.905746e-02 1.823730e-02 1.633956e-02 1.802035e-02 1.902918e-02 1.761567e-02 1.754266e-02 1.889345e-02 1.699638e-02 1.755410e-02 1.667681e-02 1.740060e-02 1.745492e-02 1.695952e-02 1.665806e-02 1.735966e-02 1.679812e-02 1.736946e-02 1.652713e-02 1.619191e-02 1.943354e-02 1.532856e-02 1.564496e-02 1.507431e-02 1.393189e-02 1.354287e-02 1.491832e-02 1.377288e-02 1.368739e-02 1.407744e-02 1.411245e-02 1.343889e-02 1.229743e-02 1.260924e-02 1.226024e-02 1.186441e-02 1.194378e-02 1.090839e-02 1.102270e-02 9.716345e-03 9.717485e-03
6.300000e+01 1.927091e-02 2.085927e-02 2.119139e-02 2.034056e-02 1.767010e-02 2.039434e-02 2.006957e-02 2.020070e-02 2.100807e-02 2.043857e-02 1.991252e-02 2.031549e-02 1.979149e-02 2.019424e-02 2.118468e-02 1.897019e-02 1.888807e-02 1.995974e-02 1.910105e-02 1.887069e-02 1.866650e-02 1.983273e-02 1.863067e-02 1.941892e-02 1.926228e-02 1.972061e-02 1.784493e-02 1.703739e-02 2.100661e-02 1.631675e-02 1.715882e-02 1.681218e-02 1.604220e-02 1.598635e-02 1.469748e-02 1.447587e-02 1.508853e-02 1.528252e-02 1.568154e-02 1.456635e-02 1.359003e-02 1.353809e-02 1.417232e-02 1.294381e-02 1.302744e-02 1.105040e-02 1.219282e-02 1.200957e-02
6.400000e+01 2.210759e-02 2.206425e-02 2.392226e-02 2.116465e-02 2.147067e-02 2.175324e-02 2.220870e-02 2.347431e-02 2.166902e-02 2.255740e-02 2.200836e-02 2.006417e-02 2.156557e-02 2.063044e-02 2.230041e-02 2.246688e-02 2.217956e-02 2.093034e-02 2.249109e-02 2.131510e-02 2.051905e-02 2.157721e-02 2.142390e-02 2.132397e-02 1.929512e-02 2.113993e-02 2.129906e-02 2.034812e-02 1.860262e-02 2.233834e-02 1.916787e-02 1.808282e-02 1.824432e-02 1.902318e-02 1.624957e-02 1.772598e-02 1.732321e-02 1.730807e-02 1.498423e-02 1.578115e-02 1.492799e-02 1.548988e-02 1.338324e-02 1.546926e-02 1.400390e-02 1.422981e-02 1.328601e-02 1.269363e-02
6.500000e+01 2.370938e-02 2.304918e-02 2.473897e-02 2.326541e-02 2.345344e-02 2.549250e-02 2.363657e-02 2.404566e-02 2.403189e-02 2.343303e-02 2.443825e-02 2.359760e-02 2.335237e-02 2.310518e-02 2.344258e-02 2.290781e-02 2.459648e-02 2.302251e-02 2.466347e-02 2.427881e-02 2.323930e-02 2.441353e-02 2.343682e-02 2.322825e-02 2.215072e-02 2.138741e-02 2.316967e-02 2.165576e-02 2.241834e-02 2.206158e-02 2.440897e-02 2.011572e-02 1.987825e-02 1.921695e-02 1.902119e-02 1.867162e-02 1.826549e-02 1.905182e-02 1.818044e-02 1.743910e-02 1.605053e-02 1.659255e-02 1.738928e-02 1.625721e-02 1.506220e-02 1.480906e-02 1.421092e-02 1.360204e-02
6.600000e+01 2.530371e-02 2.520367e-02 2.765239e-02 2.622625e-02 2.481648e-02 2.554211e-02 2.725982e-02 2.830411e-02 2.637668e-02 2.795650e-02 2.567458e-02 2.701493e-02 2.741428e-02 2.604153e-02 2.704895e-02 2.568568e-02 2.590738e-02 2.760744e-02 2.651748e-02 2.578942e-02 2.636458e-02 2.549201e-02 2.560737e-02 2.666518e-02 2.390157e-02 2.428779e-02 2.342334e-02 2.392006e-02 2.309100e-02 2.236759e-02 2.302206e-02 2.722526e-02 2.223677e-02 2.190645e-02 2.058952e-02 2.054370e-02 2.060881e-02 2.066979e-02 1.967737e-02 1.868702e-02 1.981201e-02 1.861283e-02 1.797428e-02 1.761036e-02 1.563368e-02 1.636329e-02 1.660201e-02 1.651208e-02
6.700000e+01 2.884019e-02 2.944103e-02 2.910315e-02 2.954413e-02 2.723466e-02 3.007594e-02 2.857871e-02 3.021396e-02 2.691574e-02 2.870431e-02 2.893674e-02 2.824262e-02 3.097155e-02 2.889185e-02 3.014016e-02 2.840776e-02 2.925295e-02 2.832854e-02 3.105025e-02 2.908500e-02 2.967696e-02 2.920368e-02 2.863913e-02 2.853689e-02 2.920192e-02 2.761743e-02 2.781079e-02 2.660918e-02 2.672778e-02 2.532741e-02 2.720096e-02 2.479643e-02 2.694866e-02 2.407832e-02 2.234879e-02 2.168320e-02 2.317408e-02 2.152954e-02 2.200765e-02 1.972477e-02 2.046470e-02 2.121126e-02 1.943099e-02 1.988547e-02 1.895392e-02 1.703307e-02 1.750028e-02 1.725659e-02
